,STRUCTURE_NUMBER_008,Year,LAT_016,LONG_017,YEAR_BUILT_027,DECK_COND_058,DECK_STRUCTURE_TYPE_107
4214,000000001054651,1999,42013600.0,76230000.0,1967.0,8,1
4215,000000001054651,2000,42013600.0,76230000.0,1967.0,8,1
4216,000000001054651,2001,42013600.0,76230000.0,1967.0,8,1
4217,000000001054651,2002,42013600.0,76230000.0,1967.0,8,1
4218,000000001054651,2003,42013600.0,76230000.0,1967.0,8,1
4219,000000001054651,2004,42013576.0,76225922.0,1967.0,7,1
4220,000000001054651,2005,42013576.0,76225922.0,1967.0,7,1
4221,000000001054651,2006,42013576.0,76225922.0,1967.0,7,1
4222,000000001054651,2007,42013576.0,76225922.0,1967.0,7,1
4223,000000001054651,2008,42013576.0,76225922.0,1967.0,7,1
4224,000000001054651,2009,42013576.0,76225922.0,1967.0,7,1
4225,000000001054651,2010,42013576.0,76225922.0,1967.0,7,1
4226,000000001054651,2011,42013576.0,76225922.0,1967.0,7,1
4227,000000001054651,2012,42013576.0,76225922.0,1967.0,7,1
4228,000000001054651,2013,42013576.0,76225922.0,1967.0,6,1
4229,000000001054651,2014,42013576.0,76225922.0,1967.0,6,1
4230,000000001054651,2015,42013576.0,76225922.0,1967.0,6,1
4231,000000001054651,2016,42013576.0,76225922.0,1967.0,6,1
4232,000000001054651,2017,42013604.0,76225871.0,1967.0,6,1
4233,000000001054651,2018,42013604.0,76225871.0,1967.0,6,1
4234,000000001054651,2019,42013604.0,76225871.0,1967.0,6,1
4235,000000001054651,2020,42013604.0,76225871.0,1967.0,6,1
4236,000000001054651,2021,42013604.0,76225871.0,1967.0,6,1
4237,000000001054651,2022,42013604.0,76225871.0,1967.0,6,1
4238,000000001054651,2023,42013604.0,76225871.0,1967.0,6,1
4239,000000001054811,1995,42053000.0,76023600.0,1994.0,8,1
4240,000000001054811,1996,42053000.0,76023600.0,1994.0,8,1
4241,000000001054811,1997,42053000.0,76023600.0,1994.0,8,1
4242,000000001054811,1998,42053000.0,76023600.0,1994.0,8,1
4243,000000001054811,1999,42053000.0,76023600.0,1994.0,8,1
4244,000000001054811,2000,42053000.0,76023600.0,1994.0,8,1
4245,000000001054811,2001,42053000.0,76023600.0,1994.0,7,1
4246,000000001054811,2002,42053000.0,76023600.0,1994.0,7,1
4247,000000001054811,2003,42053000.0,76023600.0,1994.0,6,1
4248,000000001054811,2004,42053091.0,76023633.0,1994.0,6,1
4249,000000001054811,2005,42053091.0,76023633.0,1994.0,6,1
4250,000000001054811,2006,42053091.0,76023633.0,1994.0,6,1
4251,000000001054811,2007,42053091.0,76023633.0,1994.0,5,1
4252,000000001054811,2008,42053091.0,76023633.0,1994.0,5,1
4253,000000001054811,2009,42053091.0,76023633.0,1994.0,5,1
4254,000000001054811,2010,42053091.0,76023633.0,1994.0,5,1
4255,000000001054811,2011,42053091.0,76023633.0,1994.0,5,1
4256,000000001054811,2012,42053091.0,76023633.0,1994.0,5,1
4257,000000001054811,2013,42053091.0,76023633.0,1994.0,5,1
4258,000000001054811,2014,42053091.0,76023633.0,1994.0,5,1
4259,000000001054811,2015,42053091.0,76023633.0,1994.0,5,1
4260,000000001054811,2016,42053091.0,76023633.0,1994.0,5,1
4261,000000001054811,2017,42053111.0,76023642.0,1994.0,5,1
4262,000000001054811,2018,42053111.0,76023642.0,1994.0,5,1
4263,000000001054811,2019,42053111.0,76023642.0,1994.0,5,1
4264,000000001054811,2020,42053111.0,76023642.0,1994.0,5,1
4265,000000001054811,2021,42053111.0,76023642.0,1994.0,5,1
4266,000000001054811,2022,42053111.0,76023642.0,1994.0,5,1
4267,000000001054811,2023,42053111.0,76023642.0,1994.0,5,1
4268,000000001055230,1992,40444200.0,73461800.0,1960.0,8,1
4269,000000001055230,1993,40444200.0,73461800.0,1960.0,8,1
4270,000000001055230,1994,40444200.0,73461800.0,1960.0,8,1
4271,000000001055230,1995,40444200.0,73461800.0,1960.0,8,1
4272,000000001055230,1996,40444200.0,73461800.0,1960.0,8,1
4273,000000001055230,1997,40444200.0,73461800.0,1960.0,8,1
4274,000000001055230,1998,40444200.0,73461800.0,1960.0,8,1
4275,000000001055230,1999,40444200.0,73461800.0,1960.0,8,1
4276,000000001055230,2000,40444200.0,73461800.0,1960.0,8,1
4277,000000001055230,2001,40444200.0,73461800.0,1960.0,7,1
4278,000000001055230,2002,40444200.0,73461800.0,1960.0,7,1
4279,000000001055230,2003,40444200.0,73461800.0,1960.0,7,1
4280,000000001055230,2004,40444105.0,73461866.0,1960.0,7,1
4281,000000001055230,2005,40444105.0,73461866.0,1960.0,7,1
4282,000000001055230,2006,40444105.0,73461866.0,1960.0,7,1
4283,000000001055230,2007,40444105.0,73461866.0,1960.0,7,1
4284,000000001055230,2008,40444105.0,73461866.0,1960.0,7,1
4285,000000001055230,2009,40444105.0,73461866.0,1960.0,7,1
4286,000000001055230,2010,40444105.0,73461866.0,1960.0,7,1
4287,000000001055230,2011,40444105.0,73461866.0,1960.0,7,1
4288,000000001055230,2012,40444105.0,73461866.0,1960.0,7,1
4289,000000001055230,2013,40444105.0,73461866.0,1960.0,7,1
4290,000000001055230,2014,40444105.0,73461866.0,1960.0,7,1
4291,000000001055230,2015,40444105.0,73461866.0,1960.0,7,1
4292,000000001055230,2016,40444105.0,73461866.0,1960.0,7,1
4293,000000001055230,2017,40444134.0,73461852.0,1960.0,6,1
4294,000000001055230,2018,40444134.0,73461852.0,1960.0,6,1
4295,000000001055230,2019,40444134.0,73461852.0,1960.0,6,1
4296,000000001055230,2020,40444134.0,73461852.0,1960.0,6,1
4297,000000001055230,2021,40444134.0,73461852.0,1960.0,6,1
4298,000000001055230,2022,40444134.0,73461852.0,1960.0,6,1
4299,000000001055230,2023,40444134.0,73461852.0,1960.0,6,1
4300,000000001056520,1992,40500600.0,72444800.0,1970.0,6,1
4301,000000001056520,1993,40500600.0,72444800.0,1970.0,6,1
4302,000000001056520,1994,40500600.0,72444800.0,1970.0,6,1
4303,000000001056520,1995,40500600.0,72444800.0,1970.0,6,1
4304,000000001056520,1996,40500600.0,72444800.0,1970.0,6,1
4305,000000001056520,1997,40500600.0,72444800.0,1970.0,6,1
4306,000000001056520,1998,40500600.0,72444800.0,1970.0,6,1
4307,000000001056520,1999,40500600.0,72444800.0,1970.0,6,1
4308,000000001056520,2000,40500600.0,72444800.0,1970.0,6,1
4309,000000001056520,2001,40500600.0,72444800.0,1970.0,6,1
4310,000000001056520,2002,40500600.0,72444800.0,1970.0,6,1
4311,000000001056520,2003,40500600.0,72444800.0,1970.0,6,1
4312,000000001056520,2004,40500620.0,72444644.0,1970.0,6,1
4313,000000001056520,2005,40500620.0,72444644.0,1970.0,6,1
4314,000000001056520,2006,40500620.0,72444644.0,1970.0,6,1
4315,000000001056520,2007,40500620.0,72444644.0,1970.0,6,1
4316,000000001056520,2008,40500620.0,72444644.0,1970.0,6,1
4317,000000001056520,2009,40500620.0,72444644.0,1970.0,6,1
4318,000000001056520,2010,40500620.0,72444644.0,1970.0,6,1
4319,000000001056520,2011,40500620.0,72444644.0,1970.0,6,1
4320,000000001056520,2012,40500620.0,72444644.0,1970.0,6,1
4321,000000001056520,2013,40500620.0,72444644.0,1970.0,6,1
4322,000000001056520,2014,40500620.0,72444644.0,1970.0,6,1
4323,000000001056520,2015,40500620.0,72444644.0,1970.0,6,1
4324,000000001056520,2016,40500620.0,72444644.0,1970.0,6,1
4325,000000001056520,2017,40500588.0,72444624.0,1970.0,6,1
4326,000000001056520,2018,40500588.0,72444624.0,1970.0,6,1
4327,000000001056520,2019,40500588.0,72444624.0,1970.0,6,1
4328,000000001056520,2020,40500588.0,72444624.0,1970.0,6,1
4329,000000001056520,2021,40500588.0,72444624.0,1970.0,6,1
4330,000000001056520,2022,40500588.0,72444624.0,1970.0,6,1
4331,000000001056520,2023,40500588.0,72444624.0,1970.0,6,1
4332,000000001057110,1992,40471800.0,73311200.0,1990.0,8,1
4333,000000001057110,1993,40471800.0,73311200.0,1990.0,8,1
4334,000000001057110,1994,40471800.0,73311200.0,1990.0,8,1
4335,000000001057110,1995,40471800.0,73311200.0,1990.0,8,1
4336,000000001057110,1996,40471800.0,73311200.0,1990.0,8,1
4337,000000001057110,1997,40471800.0,73311200.0,1990.0,8,1
4338,000000001057110,1998,40471800.0,73311200.0,1990.0,8,1
4339,000000001057110,1999,40471800.0,73311200.0,1990.0,8,1
4340,000000001057110,2000,40471800.0,73311200.0,1990.0,7,1
4341,000000001057110,2001,40471800.0,73311200.0,1990.0,7,1
4342,000000001057110,2002,40471800.0,73311200.0,1990.0,7,1
4343,000000001057110,2003,40471800.0,73311200.0,1990.0,7,1
4344,000000001057110,2004,40471834.0,73311043.0,1990.0,7,1
4345,000000001057110,2005,40471834.0,73311043.0,1990.0,7,1
4346,000000001057110,2006,40471834.0,73311043.0,1990.0,7,1
4347,000000001057110,2007,40471834.0,73311043.0,1990.0,7,1
4348,000000001057110,2008,40471834.0,73311043.0,1990.0,7,1
4349,000000001057110,2009,40471834.0,73311043.0,1990.0,7,1
4350,000000001057110,2010,40471834.0,73311043.0,1990.0,7,1
4351,000000001057110,2011,40471834.0,73311043.0,1990.0,7,1
4352,000000001057110,2012,40471834.0,73311043.0,1990.0,7,1
4353,000000001057110,2013,40471834.0,73311043.0,1990.0,7,1
4354,000000001057110,2014,40471834.0,73311043.0,1990.0,7,1
4355,000000001057110,2015,40471834.0,73311043.0,1990.0,7,1
4356,000000001057110,2016,40471834.0,73311043.0,1990.0,7,1
4357,000000001057110,2017,40471832.0,73311968.0,1990.0,7,1
4358,000000001057110,2018,40471832.0,73311968.0,1990.0,7,1
4359,000000001057110,2019,40471832.0,73311968.0,1990.0,7,1
4360,000000001057110,2020,40471832.0,73311968.0,1990.0,7,1
4361,000000001057110,2021,40471832.0,73311968.0,1990.0,7,1
4362,000000001057110,2022,40471832.0,73311968.0,1990.0,7,1
4363,000000001057110,2023,40471832.0,73311968.0,1990.0,7,1
4364,000000001058101,2002,40452400.0,73371200.0,1989.0,9,1
4365,000000001058101,2003,40452400.0,73370600.0,1989.0,9,1
4366,000000001058101,2004,40452112.0,73370722.0,1989.0,9,1
4367,000000001058101,2005,40452112.0,73370722.0,1989.0,9,1
4368,000000001058101,2006,40452112.0,73370722.0,1989.0,9,1
4369,000000001058101,2007,40452112.0,73370722.0,1989.0,9,1
4370,000000001058101,2008,40452112.0,73370722.0,1989.0,9,1
4371,000000001058101,2009,40452112.0,73370722.0,1989.0,9,1
4372,000000001058101,2010,40452112.0,73370722.0,1989.0,9,1
4373,000000001058101,2011,40452112.0,73370722.0,1989.0,9,1
4374,000000001058101,2012,40452112.0,73370722.0,1989.0,9,1
4375,000000001058101,2013,40452112.0,73370722.0,1989.0,9,1
4376,000000001058101,2014,40452112.0,73370722.0,1989.0,8,1
4377,000000001058101,2015,40452112.0,73370722.0,1989.0,8,1
4378,000000001058101,2016,40452112.0,73370722.0,1989.0,8,1
4379,000000001058101,2017,40452117.0,73370827.0,1989.0,8,1
4380,000000001058101,2018,40452117.0,73370827.0,1989.0,8,1
4381,000000001058101,2019,40452117.0,73370827.0,1989.0,8,1
4382,000000001058101,2020,40452117.0,73370827.0,1989.0,7,1
4383,000000001058101,2021,40452117.0,73370827.0,1989.0,7,1
4384,000000001058101,2022,40452117.0,73370827.0,1989.0,7,1
4385,000000001058101,2023,40452117.0,73370827.0,1989.0,7,1
4386,000000001059159,2005,40374854.0,73334471.0,1934.0,7,1
4387,000000001059159,2006,40374854.0,73334471.0,1934.0,7,1
4388,000000001059159,2007,40374854.0,73334471.0,1934.0,7,1
4389,000000001059159,2008,40374854.0,73334471.0,1934.0,7,1
4390,000000001059159,2009,40374854.0,73334471.0,1934.0,7,1
4391,000000001059159,2010,40374854.0,73334471.0,1934.0,7,1
4392,000000001059159,2011,40374854.0,73334471.0,1934.0,7,1
4393,000000001059159,2012,40374854.0,73334471.0,1934.0,7,1
4394,000000001059159,2013,40374854.0,73334471.0,1934.0,7,1
4395,000000001059159,2014,40374854.0,73334471.0,1934.0,7,1
4396,000000001059159,2015,40374854.0,73334471.0,1934.0,7,1
4397,000000001059159,2016,40374854.0,73334471.0,1934.0,7,1
4398,000000001059159,2017,40374776.0,73334537.0,1934.0,7,1
4399,000000001059159,2018,40374776.0,73334537.0,1934.0,7,1
4400,000000001059159,2019,40374776.0,73334537.0,1934.0,7,1
4401,000000001059159,2020,40374776.0,73334537.0,1934.0,7,1
4402,000000001059159,2021,40374776.0,73334537.0,1934.0,6,1
4403,000000001059159,2022,40374776.0,73334537.0,1934.0,6,1
4404,000000001059312,1992,40451800.0,73370000.0,1990.0,8,1
4405,000000001059312,1993,40451800.0,73370000.0,1990.0,8,1
4406,000000001059312,1994,40451800.0,73370000.0,1990.0,8,1
4407,000000001059312,1995,40451800.0,73370000.0,1990.0,8,1
4408,000000001059312,1996,40451800.0,73370000.0,1990.0,8,1
4409,000000001059312,1997,40451800.0,73370000.0,1990.0,8,1
4410,000000001059312,1998,40451800.0,73370000.0,1990.0,8,1
4411,000000001059312,1999,40451800.0,73370000.0,1990.0,8,1
4412,000000001059312,2000,40451800.0,73370000.0,1990.0,8,1
4413,000000001059312,2001,40451800.0,73370000.0,1990.0,8,1
4414,000000001059312,2002,40451800.0,73370000.0,1990.0,8,1
4415,000000001059312,2003,40451800.0,73370000.0,1990.0,8,1
4416,000000001059312,2004,40451834.0,73365846.0,1990.0,8,1
4417,000000001059312,2005,40451834.0,73365846.0,1990.0,8,1
4418,000000001059312,2006,40451834.0,73365846.0,1990.0,8,1
4419,000000001059312,2007,40451834.0,73365846.0,1990.0,8,1
4420,000000001059312,2008,40451834.0,73365846.0,1990.0,8,1
4421,000000001059312,2009,40451834.0,73365846.0,1990.0,8,1
4422,000000001059312,2010,40451834.0,73365846.0,1990.0,8,1
4423,000000001059312,2011,40451834.0,73365846.0,1990.0,8,1
4424,000000001059312,2012,40451834.0,73365846.0,1990.0,8,1
4425,000000001059312,2013,40451834.0,73365846.0,1990.0,8,1
4426,000000001059312,2014,40451834.0,73365846.0,1990.0,8,1
4427,000000001059312,2015,40451834.0,73365846.0,1990.0,8,1
4428,000000001059312,2016,40451834.0,73365846.0,1990.0,8,1
4429,000000001059312,2017,40451967.0,73370180.0,1990.0,8,1
4430,000000001059312,2018,40451967.0,73370180.0,1990.0,8,1
4431,000000001059312,2019,40451967.0,73370180.0,1990.0,8,1
4432,000000001059312,2020,40451967.0,73370180.0,1990.0,8,1
4433,000000001059312,2021,40451967.0,73370180.0,1990.0,8,1
4434,000000001059312,2022,40451967.0,73370180.0,1990.0,8,1
4435,000000001059312,2023,40451967.0,73370180.0,1990.0,8,1
4436,000000001060440,1992,43123600.0,76480600.0,1970.0,8,1
4437,000000001060440,1993,43123600.0,76480600.0,1970.0,8,1
4438,000000001060440,1994,43123600.0,76480600.0,1970.0,8,1
4439,000000001060440,1995,43123600.0,76480600.0,1970.0,8,1
4440,000000001060440,1996,43123600.0,76480600.0,1970.0,8,1
4441,000000001060440,1997,43123600.0,76480600.0,1970.0,8,1
4442,000000001060440,1998,43123600.0,76480600.0,1970.0,8,1
4443,000000001060440,1999,43123600.0,76480600.0,1970.0,8,1
4444,000000001060440,2000,43123600.0,76480600.0,1970.0,7,1
4445,000000001060440,2001,43123600.0,76480600.0,1970.0,7,1
4446,000000001060440,2002,43123600.0,76480600.0,1970.0,7,1
4447,000000001060440,2003,43123600.0,76480000.0,1970.0,7,1
4448,000000001060440,2004,43123749.0,76480227.0,1970.0,7,1
4449,000000001060440,2005,43123749.0,76480227.0,1970.0,7,1
4450,000000001060440,2006,43123749.0,76480227.0,1970.0,7,1
4451,000000001060440,2007,43123749.0,76480227.0,1970.0,7,1
4452,000000001060440,2008,43123749.0,76480227.0,1970.0,7,1
4453,000000001060440,2009,43123749.0,76480227.0,1970.0,7,1
4454,000000001060440,2010,43123749.0,76480227.0,1970.0,7,1
4455,000000001060440,2011,43123749.0,76480227.0,1970.0,7,1
4456,000000001060440,2012,43123749.0,76480227.0,1970.0,7,1
4457,000000001060440,2013,43123749.0,76480227.0,1970.0,7,1
4458,000000001060440,2014,43123749.0,76480227.0,1970.0,7,1
4459,000000001060440,2015,43123749.0,76480227.0,1970.0,7,1
4460,000000001060440,2016,43123749.0,76480227.0,1970.0,7,1
4461,000000001060440,2017,43123773.0,76480196.0,1970.0,7,1
4462,000000001060440,2018,43123773.0,76480196.0,1970.0,7,1
4463,000000001060440,2019,43123773.0,76480196.0,1970.0,7,1
4464,000000001060440,2020,43123773.0,76480196.0,1970.0,7,1
4465,000000001060440,2021,43123773.0,76480196.0,1970.0,7,1
4466,000000001060440,2022,43123773.0,76480196.0,1970.0,7,1
4467,000000001060440,2023,43123773.0,76480196.0,1970.0,7,1
4468,000000001060870,1992,40550000.0,72423600.0,1924.0,8,1
4469,000000001060870,1993,40550000.0,72423600.0,1924.0,8,1
4470,000000001060870,1994,40550000.0,72423600.0,1924.0,8,1
4471,000000001060870,1995,40550000.0,72423600.0,1924.0,8,1
4472,000000001060870,1996,40550000.0,72423600.0,1924.0,8,1
4473,000000001060870,1997,40550000.0,72423600.0,1924.0,8,1
4474,000000001060870,1998,40550000.0,72423600.0,1924.0,7,1
4475,000000001060870,1999,40550000.0,72423600.0,1924.0,7,1
4476,000000001060870,2000,40550000.0,72423600.0,1924.0,7,1
4477,000000001060870,2001,40550000.0,72423600.0,1924.0,7,1
4478,000000001060870,2002,40550000.0,72423600.0,1924.0,7,1
4479,000000001060870,2003,40550000.0,72423600.0,1924.0,7,1
4480,000000001060870,2004,40545841.0,72423538.0,1924.0,7,1
4481,000000001060870,2005,40545841.0,72423538.0,1924.0,7,1
4482,000000001060870,2006,40545841.0,72423538.0,1924.0,7,1
4483,000000001060870,2007,40545841.0,72423538.0,1924.0,7,1
4484,000000001060870,2008,40545841.0,72423538.0,1924.0,7,1
4485,000000001060870,2009,40545841.0,72423538.0,1924.0,7,1
4486,000000001060870,2010,40545841.0,72423538.0,1924.0,7,1
4487,000000001060870,2011,40545841.0,72423538.0,1924.0,7,1
4488,000000001060870,2012,40545841.0,72423538.0,1924.0,7,1
4489,000000001060870,2013,40545841.0,72423538.0,1924.0,7,1
4490,000000001060870,2014,40545841.0,72423538.0,1924.0,7,1
4491,000000001060870,2015,40545841.0,72423538.0,1924.0,7,1
4492,000000001060870,2016,40545841.0,72423538.0,1924.0,7,1
4493,000000001060870,2017,40545863.0,72423442.0,1924.0,7,1
4494,000000001060870,2018,40545863.0,72423442.0,1924.0,6,1
4495,000000001060870,2019,40545863.0,72423442.0,1924.0,6,1
4496,000000001060870,2020,40545863.0,72423442.0,1924.0,6,1
4497,000000001060870,2021,40545863.0,72423442.0,1924.0,6,1
4498,000000001060870,2022,40545863.0,72423442.0,1924.0,6,1
4499,000000001060870,2023,40545863.0,72423442.0,1924.0,6,1
4500,000000001060919,1992,40481200.0,73390600.0,1949.0,3,1
4501,000000001060919,1993,40481200.0,73390600.0,1949.0,3,1
4502,000000001060919,1994,40481200.0,73390600.0,1949.0,3,1
4503,000000001060919,1995,40481200.0,73390600.0,1949.0,3,1
4504,000000001060919,1996,40481200.0,73390600.0,1949.0,3,1
4505,000000001060919,1997,40481200.0,73390600.0,1949.0,3,1
4506,000000001060919,1998,40481200.0,73390600.0,1949.0,3,1
4507,000000001060919,1999,40481200.0,73390600.0,1949.0,3,1
4508,000000001060919,2000,40481200.0,73390600.0,1949.0,3,1
4509,000000001060919,2001,40481200.0,73390600.0,1949.0,3,1
4510,000000001060919,2002,40481200.0,73390600.0,1949.0,3,1
4511,000000001060919,2003,40481200.0,73390600.0,1949.0,3,1
4512,000000001060919,2004,40481359.0,73390443.0,1949.0,3,1
4513,000000001060919,2005,40481359.0,73390443.0,1949.0,3,1
4514,000000001060919,2006,40481359.0,73390443.0,1949.0,3,1
4515,000000001060919,2009,40481359.0,73390443.0,1949.0,3,1
4516,000000001061270,1992,42000000.0,76330000.0,1970.0,8,1
4517,000000001061270,1993,42000000.0,76330000.0,1970.0,8,1
4518,000000001061270,1994,42000000.0,76330000.0,1970.0,8,1
4519,000000001061270,1995,42000000.0,76330000.0,1970.0,8,1
4520,000000001061270,1996,42000000.0,76330000.0,1970.0,8,1
4521,000000001061270,1997,42000000.0,76330000.0,1970.0,8,1
4522,000000001061270,1998,42000000.0,76330000.0,1970.0,8,1
4523,000000001061270,1999,42000000.0,76330000.0,1970.0,8,1
4524,000000001061270,2000,42000000.0,76330000.0,1970.0,8,1
4525,000000001061270,2001,42000000.0,76330000.0,1970.0,8,1
4526,000000001061270,2002,42000000.0,76330000.0,1970.0,8,1
4527,000000001061270,2003,42000000.0,76325400.0,1970.0,8,1
4528,000000001061270,2004,42000125.0,76325571.0,1970.0,7,1
4529,000000001061270,2005,42000125.0,76325571.0,1970.0,7,1
4530,000000001061270,2006,42000125.0,76325571.0,1970.0,7,1
4531,000000001061270,2007,42000125.0,76325571.0,1970.0,7,1
4532,000000001061270,2008,42000125.0,76325571.0,1970.0,7,1
4533,000000001061270,2009,42000125.0,76325571.0,1970.0,7,1
4534,000000001061270,2010,42000125.0,76325571.0,1970.0,7,1
4535,000000001061270,2011,42000125.0,76325571.0,1970.0,7,1
4536,000000001061270,2012,42000125.0,76325571.0,1970.0,7,1
4537,000000001061270,2013,42000125.0,76325571.0,1970.0,7,1
4538,000000001061270,2014,42000125.0,76325571.0,1970.0,7,1
4539,000000001061270,2015,42000125.0,76325571.0,1970.0,7,1
4540,000000001061270,2016,42000125.0,76325571.0,1970.0,7,1
4541,000000001061270,2017,42000060.0,76325580.0,1970.0,7,1
4542,000000001061270,2018,42000060.0,76325580.0,1970.0,7,1
4543,000000001061270,2019,42000060.0,76325580.0,1970.0,7,1
4544,000000001061270,2020,42000060.0,76325580.0,1970.0,7,1
4545,000000001061270,2021,42000060.0,76325580.0,1970.0,7,1
4546,000000001061270,2022,42000060.0,76325580.0,1970.0,7,1
4547,000000001061270,2023,42000060.0,76325580.0,1970.0,7,1
4548,000000001061552,1992,42013600.0,76232400.0,1973.0,8,1
4549,000000001061552,1993,42013600.0,76232400.0,1973.0,8,1
4550,000000001061552,1994,42013600.0,76232400.0,1973.0,8,1
4551,000000001061552,1995,42013600.0,76232400.0,1973.0,8,1
4552,000000001061552,1996,42013600.0,76232400.0,1973.0,8,1
4553,000000001061552,1997,42013600.0,76232400.0,1973.0,8,1
4554,000000001061552,1998,42013600.0,76232400.0,1973.0,8,1
4555,000000001061552,1999,42013600.0,76232400.0,1973.0,8,1
4556,000000001061552,2000,42013600.0,76232400.0,1973.0,8,1
4557,000000001061552,2001,42013600.0,76232400.0,1973.0,7,1
4558,000000001061552,2002,42013600.0,76232400.0,1973.0,7,1
4559,000000001061552,2003,42013600.0,76231800.0,1973.0,7,1
4560,000000001061552,2004,42013288.0,76231859.0,1973.0,7,1
4561,000000001061552,2005,42013288.0,76231859.0,1973.0,7,1
4562,000000001061552,2006,42013288.0,76231859.0,1973.0,7,1
4563,000000001061552,2007,42013288.0,76231859.0,1973.0,6,1
4564,000000001061552,2008,42013288.0,76231859.0,1973.0,6,1
4565,000000001061552,2009,42013288.0,76231859.0,1973.0,6,1
4566,000000001061552,2010,42013288.0,76231859.0,1973.0,6,1
4567,000000001061552,2011,42013288.0,76231859.0,1973.0,6,1
4568,000000001061552,2012,42013288.0,76231859.0,1973.0,6,1
4569,000000001061552,2013,42013288.0,76231859.0,1973.0,6,1
4570,000000001061552,2014,42013288.0,76231859.0,1973.0,6,1
4571,000000001061552,2015,42013288.0,76231859.0,1973.0,6,1
4572,000000001061552,2016,42013288.0,76231859.0,1973.0,6,1
4573,000000001061552,2017,42013343.0,76231884.0,1973.0,6,1
4574,000000001061552,2018,42013343.0,76231884.0,1973.0,6,1
4575,000000001061552,2019,42013343.0,76231884.0,1973.0,6,1
4576,000000001061552,2020,42013343.0,76231884.0,1973.0,6,1
4577,000000001061552,2021,42013343.0,76231884.0,1973.0,6,1
4578,000000001061552,2022,42013343.0,76231884.0,1973.0,6,1
4579,000000001061552,2023,42013343.0,76231884.0,1973.0,6,1
4580,000000001061990,1992,42000000.0,76320600.0,1973.0,8,1
4581,000000001061990,1993,42000000.0,76320600.0,1973.0,8,1
4582,000000001061990,1994,42000000.0,76320600.0,1973.0,8,1
4583,000000001061990,1995,42000000.0,76320600.0,1973.0,8,1
4584,000000001061990,1996,42000000.0,76320600.0,1973.0,8,1
4585,000000001061990,1997,42000000.0,76320600.0,1973.0,8,1
4586,000000001061990,1998,42000000.0,76320600.0,1973.0,8,1
4587,000000001061990,1999,42000000.0,76320600.0,1973.0,8,1
4588,000000001061990,2000,42000000.0,76320600.0,1973.0,7,1
4589,000000001061990,2001,42000000.0,76320600.0,1973.0,7,1
4590,000000001061990,2002,42000000.0,76320600.0,1973.0,7,1
4591,000000001061990,2003,41600000.0,76320600.0,1973.0,7,1
4592,000000001061990,2004,41595984.0,76320622.0,1973.0,7,1
4593,000000001061990,2005,41595984.0,76320622.0,1973.0,7,1
4594,000000001061990,2006,41595984.0,76320622.0,1973.0,7,1
4595,000000001061990,2007,41595984.0,76320622.0,1973.0,7,1
4596,000000001061990,2008,41595984.0,76320622.0,1973.0,7,1
4597,000000001061990,2009,41595984.0,76320622.0,1973.0,7,1
4598,000000001061990,2010,41595984.0,76320622.0,1973.0,7,1
4599,000000001061990,2011,41595984.0,76320622.0,1973.0,7,1
4600,000000001061990,2012,41595984.0,76320622.0,1973.0,7,1
4601,000000001061990,2013,41595984.0,76320622.0,1973.0,7,1
4602,000000001061990,2014,41595984.0,76320622.0,1973.0,7,1
4603,000000001061990,2015,41595984.0,76320622.0,1973.0,7,1
4604,000000001061990,2016,41595984.0,76320622.0,1973.0,7,1
4605,000000001061990,2017,41595843.0,76320534.0,1973.0,7,1
4606,000000001061990,2018,41595843.0,76320534.0,1973.0,7,1
4607,000000001061990,2019,41595843.0,76320534.0,1973.0,7,1
4608,000000001061990,2020,41595843.0,76320534.0,1973.0,7,1
4609,000000001061990,2021,41595843.0,76320534.0,1973.0,7,1
4610,000000001061990,2022,41595843.0,76320534.0,1973.0,7,1
4611,000000001061990,2023,41595843.0,76320534.0,1973.0,7,1
4612,000000001062101,1992,42003000.0,76280600.0,1973.0,8,1
4613,000000001062101,1993,42003000.0,76280600.0,1973.0,8,1
4614,000000001062101,1994,42003000.0,76280600.0,1973.0,8,1
4615,000000001062101,1995,42003000.0,76280600.0,1973.0,8,1
4616,000000001062101,1996,42003000.0,76280600.0,1973.0,8,1
4617,000000001062101,1997,42003000.0,76280600.0,1973.0,8,1
4618,000000001062101,1998,42003000.0,76280600.0,1973.0,8,1
4619,000000001062101,1999,42003000.0,76280600.0,1973.0,8,1
4620,000000001062101,2000,42003000.0,76280600.0,1973.0,7,1
4621,000000001062101,2001,42003000.0,76280600.0,1973.0,7,1
4622,000000001062101,2002,42003000.0,76280600.0,1973.0,7,1
4623,000000001062101,2003,42003000.0,76280600.0,1973.0,7,1
4624,000000001062101,2004,42002705.0,76280581.0,1973.0,7,1
4625,000000001062101,2005,42002705.0,76280581.0,1973.0,7,1
4626,000000001062101,2006,42002705.0,76280581.0,1973.0,6,1
4627,000000001062101,2007,42002705.0,76280581.0,1973.0,6,1
4628,000000001062101,2008,42002705.0,76280581.0,1973.0,6,1
4629,000000001062101,2009,42002705.0,76280581.0,1973.0,6,1
4630,000000001062101,2010,42002705.0,76280581.0,1973.0,6,1
4631,000000001062101,2011,42002705.0,76280581.0,1973.0,6,1
4632,000000001062101,2012,42002705.0,76280581.0,1973.0,6,1
4633,000000001062101,2013,42002705.0,76280581.0,1973.0,6,1
4634,000000001062101,2014,42002705.0,76280581.0,1973.0,6,1
4635,000000001062101,2015,42002705.0,76280581.0,1973.0,6,1
